neighbourhood_group_cleansed,property_type,room_type,bathrooms_text,host_is_superhost,accommodates,bedrooms,beds,number_of_reviews,price
0.0,40.0,2.0,1.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.5258418916213045,1.7708520116421442
2.0,11.0,0.0,8.0,-0.47011540719590833,1.448172881767697,0.38409849662360834,1.0893363449918523,-0.006668628782216895,1.9493900066449128
1.0,30.0,2.0,9.0,-0.47011540719590833,-0.7437205851006682,1.5406791670009825,0.4408562764739203,-0.5379156884315158,1.8750612633917
1.0,30.0,2.0,2.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.5258418916213045,1.3010299956639813
1.0,11.0,0.0,2.0,-0.47011540719590833,1.448172881767697,1.5406791670009825,1.0893363449918523,0.6211688053487727,1.8920946026904804
9.0,11.0,0.0,8.0,-0.47011540719590833,0.9001995150506058,2.6972598373783567,1.0893363449918523,-0.47754670438045915,2.143014800254095
0.0,11.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.568201724066995
7.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.1274065968843303,1.4771212547196624
7.0,11.0,0.0,8.0,-0.47011540719590833,0.9001995150506058,1.5406791670009825,2.386296482027716,-0.5137680948110932,2.4638929889859074
8.0,11.0,0.0,2.0,-0.47011540719590833,1.448172881767697,0.38409849662360834,0.4408562764739203,-0.4413253139498251,1.9731278535996986
1.0,11.0,0.0,8.0,-0.47011540719590833,2.54411961520188,1.5406791670009825,2.386296482027716,-0.13948039369454163,2.110589710299249
1.0,11.0,0.0,8.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,0.4408562764739203,-0.3447349394681344,2.2600713879850747
1.0,11.0,0.0,8.0,-0.47011540719590833,2.54411961520188,1.5406791670009825,2.386296482027716,0.452135650005814,1.9138138523837167
3.0,21.0,2.0,11.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.2076237920440117,-0.5379156884315158,1.5314789170422551
1.0,11.0,0.0,8.0,-0.47011540719590833,1.9961462484847885,2.6972598373783567,1.0893363449918523,-0.2843659554170777,2.2430380486862944
1.0,11.0,0.0,2.0,-0.47011540719590833,1.448172881767697,1.5406791670009825,2.386296482027716,2.1183196098149786,1.8129133566428555
0.0,11.0,0.0,8.0,-0.47011540719590833,1.448172881767697,1.5406791670009825,1.7378164135097842,-0.5258418916213045,2.0791812460476247
8.0,30.0,2.0,4.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.4771212547196624
7.0,4.0,0.0,2.0,2.1271372618155353,-0.19574721838357684,0.38409849662360834,-0.2076237920440117,-0.05496381602306225,2.2671717284030137
2.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,-0.2076237920440117,1.8768436736107519,2.0492180226701815
1.0,12.0,0.0,2.0,2.1271372618155353,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.4533991107600365,1.7781512503836436
7.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,-0.7724821737537657,-0.2076237920440117,1.3938918012022985,1.9030899869919435
0.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.13948039369454163,1.7403626894942439
2.0,11.0,0.0,2.0,-0.47011540719590833,1.448172881767697,0.38409849662360834,1.0893363449918523,-0.11533280007411895,1.9493900066449128
1.0,30.0,2.0,6.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.36888253308855706,1.3617278360175928
2.0,30.0,2.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5258418916213045,1.3010299956639813
7.0,11.0,0.0,8.0,-0.47011540719590833,2.54411961520188,1.5406791670009825,2.386296482027716,-0.5379156884315158,2.1958996524092336
2.0,30.0,2.0,6.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.2843659554170777,1.6020599913279623
2.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,-0.7724821737537657,-0.2076237920440117,0.6694639925896181,1.9777236052888478
8.0,30.0,2.0,2.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.5258418916213045,1.146128035678238
2.0,30.0,2.0,9.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.462397997898956
1.0,11.0,0.0,8.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,-0.2076237920440117,2.190762390676247,2.3010299956639813
1.0,11.0,0.0,12.0,2.1271372618155353,2.54411961520188,2.6972598373783567,2.386296482027716,2.7220094503255456,2.3820170425748683
8.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.591064607026499
0.0,11.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5016942980008818,1.7708520116421442
0.0,11.0,0.0,5.0,2.1271372618155353,0.35222614833351445,1.5406791670009825,0.4408562764739203,-0.4654729075702478,1.9731278535996986
0.0,11.0,0.0,2.0,2.1271372618155353,0.35222614833351445,0.38409849662360834,0.4408562764739203,0.1502907297505305,1.4471580313422192
1.0,11.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,0.38409849662360834,-0.2076237920440117,0.28310249466285525,1.9294189257142926
8.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.3205873458477117,1.4913616938342726
1.0,30.0,2.0,6.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.39303012670897974,1.2041199826559248
3.0,30.0,2.0,3.0,2.1271372618155353,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,1.5387773629248345,1.6020599913279623
8.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,-0.2076237920440117,-0.5137680948110932,1.863322860120456
1.0,11.0,0.0,2.0,-0.47011540719590833,0.9001995150506058,1.5406791670009825,0.4408562764739203,2.190762390676247,1.954242509439325
8.0,2.0,0.0,2.0,-0.47011540719590833,-0.19574721838357684,-0.7724821737537657,-0.2076237920440117,-0.5258418916213045,2.113943352306837
1.0,12.0,0.0,2.0,-0.47011540719590833,1.448172881767697,2.6972598373783567,1.0893363449918523,-0.48962050119067047,2.164352855784437
1.0,11.0,0.0,2.0,-0.47011540719590833,1.448172881767697,1.5406791670009825,1.0893363449918523,-0.4171777203294024,2.6532125137753435
0.0,11.0,0.0,8.0,-0.47011540719590833,1.448172881767697,1.5406791670009825,2.386296482027716,0.2106597138015872,2.2174839442139063
0.0,28.0,2.0,3.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.2076237920440117,-0.5016942980008818,1.6232492903979006
9.0,11.0,0.0,2.0,-0.47011540719590833,-0.19574721838357684,-0.7724821737537657,-0.8561038605619438,1.6836629246473707,1.9493900066449128
1.0,38.0,1.0,3.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.4051039235191911,2.2833012287035497
4.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,0.4408562764739203,0.06577415207905114,1.8920946026904804
8.0,30.0,2.0,8.0,-0.47011540719590833,-0.19574721838357684,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.505149978319906
0.0,11.0,0.0,8.0,-0.47011540719590833,1.448172881767697,0.38409849662360834,1.0893363449918523,0.3917666659547573,1.954242509439325
1.0,11.0,0.0,8.0,-0.47011540719590833,1.448172881767697,1.5406791670009825,1.0893363449918523,0.5970212117283501,2.3138672203691533
1.0,11.0,0.0,8.0,-0.47011540719590833,1.448172881767697,2.6972598373783567,1.7378164135097842,-0.4533991107600365,2.0681858617461617
8.0,25.0,2.0,9.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.9030899869919435
0.0,9.0,0.0,5.0,-0.47011540719590833,0.35222614833351445,-0.7724821737537657,-0.2076237920440117,-0.33266114265792307,2.0086001717619175
1.0,40.0,2.0,3.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.48962050119067047,1.3979400086720377
6.0,11.0,0.0,2.0,2.1271372618155353,0.35222614833351445,0.38409849662360834,0.4408562764739203,1.659515331026948,1.9637878273455553
7.0,30.0,2.0,9.0,2.1271372618155353,-1.2916939518177595,-0.7724821737537657,-0.2076237920440117,0.9833827096551129,1.7781512503836436
3.0,30.0,2.0,8.0,-0.47011540719590833,-1.2916939518177595,2.6972598373783567,-0.8561038605619438,-0.5379156884315158,1.6532125137753437
8.0,11.0,0.0,2.0,-0.47011540719590833,0.9001995150506058,0.38409849662360834,0.4408562764739203,0.3313976819037006,1.8388490907372552
2.0,11.0,0.0,2.0,-0.47011540719590833,1.448172881767697,0.38409849662360834,0.4408562764739203,-0.3085135490375004,1.9395192526186185
4.0,30.0,2.0,3.0,2.1271372618155353,-0.7437205851006682,-0.7724821737537657,-0.2076237920440117,0.5125046340568707,2.0
1.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,1.5406791670009825,0.4408562764739203,0.06577415207905114,1.9444826721501687
0.0,11.0,0.0,2.0,2.1271372618155353,0.35222614833351445,0.38409849662360834,0.4408562764739203,-0.05496381602306225,2.113943352306837
1.0,31.0,2.0,9.0,-0.47011540719590833,-0.19574721838357684,-0.7724821737537657,-0.8561038605619438,-0.5258418916213045,1.5797835966168101
0.0,40.0,2.0,3.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.2076237920440117,-0.3205873458477117,2.03342375548695
1.0,30.0,2.0,8.0,2.1271372618155353,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.48962050119067047,1.4771212547196624
8.0,30.0,2.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5258418916213045,1.4771212547196624
2.0,12.0,0.0,2.0,2.1271372618155353,0.35222614833351445,-0.7724821737537657,-0.2076237920440117,2.552976294982587,2.0969100130080562
0.0,11.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.2076237920440117,-0.5137680948110932,1.7708520116421442
1.0,4.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,-0.7724821737537657,-0.2076237920440117,-0.5379156884315158,2.342422680822206
0.0,30.0,2.0,2.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.5258418916213045,1.3979400086720377
1.0,12.0,0.0,8.0,2.1271372618155353,2.54411961520188,2.6972598373783567,3.0347765505456485,0.4762832436262367,2.531478917042255
2.0,11.0,0.0,8.0,2.1271372618155353,0.35222614833351445,0.38409849662360834,0.4408562764739203,2.3960169364498394,2.0
1.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.4413253139498251,1.5440680443502757
4.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,0.4408562764739203,-0.4654729075702478,2.2068258760318495
8.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5137680948110932,1.4313637641589874
1.0,11.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,0.3676190723343346,2.2380461031287955
1.0,11.0,0.0,2.0,-0.47011540719590833,-0.19574721838357684,-0.7724821737537657,-0.2076237920440117,0.9350875224142675,2.225309281725863
0.0,30.0,2.0,6.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.47754670438045915,1.8573324964312685
7.0,11.0,0.0,2.0,-0.47011540719590833,0.9001995150506058,0.38409849662360834,0.4408562764739203,-0.5137680948110932,2.5440680443502757
0.0,11.0,0.0,2.0,-0.47011540719590833,0.9001995150506058,1.5406791670009825,1.0893363449918523,-0.5379156884315158,2.161368002234975
0.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,0.4408562764739203,-0.5379156884315158,1.7634279935629373
1.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,-0.7724821737537657,-0.2076237920440117,-0.4533991107600365,1.7403626894942439
3.0,11.0,0.0,8.0,-0.47011540719590833,1.9961462484847885,1.5406791670009825,3.0347765505456485,0.12614313613010783,2.3010299956639813
1.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,-0.2076237920440117,-0.5258418916213045,2.0791812460476247
4.0,30.0,2.0,4.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.2843659554170777,1.6901960800285136
2.0,11.0,0.0,2.0,-0.47011540719590833,1.448172881767697,0.38409849662360834,1.7378164135097842,1.659515331026948,1.9912260756924949
0.0,11.0,0.0,8.0,-0.47011540719590833,0.35222614833351445,-0.7724821737537657,-0.2076237920440117,-0.5137680948110932,1.7403626894942439
1.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.2076237920440117,-0.48962050119067047,1.724275869600789
2.0,30.0,2.0,5.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,-0.2076237920440117,-0.5379156884315158,1.7781512503836436
1.0,11.0,0.0,2.0,-0.47011540719590833,1.448172881767697,0.38409849662360834,0.4408562764739203,-0.35680873627834575,2.2764618041732443
1.0,21.0,2.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.2076237920440117,-0.5258418916213045,1.4771212547196624
0.0,11.0,0.0,14.0,2.1271372618155353,2.54411961520188,2.6972598373783567,3.6832566190635805,-0.48962050119067047,2.2405492482826
7.0,11.0,0.0,8.0,2.1271372618155353,0.9001995150506058,1.5406791670009825,1.0893363449918523,0.029552761648417126,1.8864907251724818
4.0,30.0,2.0,27.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.6812412373755872
0.0,40.0,2.0,3.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5016942980008818,2.143014800254095
1.0,21.0,2.0,4.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.4533991107600365,1.7075701760979363
8.0,27.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.6020599913279623
1.0,38.0,2.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5137680948110932,2.2671717284030137
0.0,30.0,2.0,3.0,-0.47011540719590833,0.35222614833351445,-0.7724821737537657,-0.2076237920440117,-0.2843659554170777,1.8195439355418688
2.0,11.0,0.0,8.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,1.0893363449918523,-0.5016942980008818,2.041392685158225
0.0,30.0,2.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.2041199826559248
1.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,1.0893363449918523,-0.5258418916213045,2.0969100130080562
7.0,11.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5137680948110932,1.6232492903979006
0.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,0.005405168027994445,1.505149978319906
0.0,11.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.35680873627834575,1.8512583487190752
1.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,0.2106597138015872,1.5314789170422551
0.0,30.0,2.0,2.0,-0.47011540719590833,-0.19574721838357684,-0.7724821737537657,-0.2076237920440117,-0.5379156884315158,1.7781512503836436
1.0,11.0,0.0,8.0,-0.47011540719590833,0.9001995150506058,1.5406791670009825,0.4408562764739203,-0.5379156884315158,2.0
1.0,12.0,0.0,8.0,-0.47011540719590833,0.9001995150506058,1.5406791670009825,1.7378164135097842,-0.5379156884315158,2.161368002234975
2.0,11.0,0.0,8.0,-0.47011540719590833,2.54411961520188,1.5406791670009825,1.7378164135097842,1.3697442075818758,2.322219294733919
2.0,11.0,0.0,2.0,2.1271372618155353,0.35222614833351445,0.38409849662360834,-0.2076237920440117,1.4421869884431437,1.9030899869919435
8.0,11.0,0.0,8.0,-0.47011540719590833,1.448172881767697,1.5406791670009825,1.0893363449918523,1.8285484863699066,1.9444826721501687
1.0,11.0,0.0,8.0,-0.47011540719590833,0.9001995150506058,1.5406791670009825,1.0893363449918523,-0.3205873458477117,2.041392685158225
1.0,11.0,0.0,8.0,-0.47011540719590833,1.448172881767697,2.6972598373783567,3.6832566190635805,-0.5258418916213045,2.060697840353612
1.0,30.0,2.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5258418916213045,1.4771212547196624
1.0,11.0,0.0,2.0,2.1271372618155353,1.448172881767697,0.38409849662360834,2.386296482027716,3.5430276334199173,1.8976270912904414
1.0,9.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.4533991107600365,1.6020599913279623
8.0,11.0,0.0,2.0,2.1271372618155353,-0.19574721838357684,-0.7724821737537657,0.4408562764739203,-0.23607076817623235,1.4771212547196624
1.0,30.0,2.0,9.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.3447349394681344,1.568201724066995
1.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.2076237920440117,-0.4051039235191911,1.4471580313422192
0.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,-0.2076237920440117,-0.5258418916213045,1.8129133566428555
9.0,11.0,0.0,8.0,-0.47011540719590833,1.448172881767697,0.38409849662360834,1.0893363449918523,0.1502907297505305,2.369215857410143
7.0,48.0,3.0,1.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,1.0893363449918523,-0.5379156884315158,1.3424226808222062
1.0,30.0,2.0,9.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.462397997898956
9.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,2.0
0.0,30.0,2.0,9.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.2076237920440117,-0.48962050119067047,1.7781512503836436
1.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,1.5406791670009825,0.4408562764739203,0.04162655845862846,2.220108088040055
0.0,11.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.9637878273455553
8.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5016942980008818,1.3979400086720377
2.0,11.0,0.0,2.0,2.1271372618155353,-0.19574721838357684,-0.7724821737537657,-0.2076237920440117,0.1140693393198965,2.093421685162235
5.0,7.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,1.0893363449918523,-0.5379156884315158,1.8976270912904414
1.0,11.0,0.0,2.0,2.1271372618155353,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,3.060075761011463,2.093421685162235
0.0,11.0,0.0,2.0,-0.47011540719590833,-0.19574721838357684,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,2.0969100130080562
8.0,6.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5137680948110932,1.6232492903979006
2.0,38.0,2.0,3.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.018742425592428235,1.8864907251724818
1.0,40.0,2.0,3.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,1.7440319086984273,1.8808135922807914
4.0,11.0,0.0,2.0,2.1271372618155353,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,0.7419067734508862,1.9493900066449128
0.0,29.0,2.0,4.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.4413253139498251,1.3010299956639813
4.0,11.0,0.0,2.0,-0.47011540719590833,-0.19574721838357684,-0.7724821737537657,-0.8561038605619438,2.552976294982587,1.7481880270062005
2.0,4.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,0.38409849662360834,-0.2076237920440117,-0.5258418916213045,1.6901960800285136
8.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.9030899869919435
2.0,4.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,0.38409849662360834,-0.8561038605619438,-0.4654729075702478,1.6127838567197355
1.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,-0.7724821737537657,-0.2076237920440117,-0.48962050119067047,2.089905111439398
1.0,30.0,2.0,6.0,-0.47011540719590833,-0.7437205851006682,0.38409849662360834,-0.2076237920440117,-0.5258418916213045,1.5440680443502757
1.0,11.0,0.0,2.0,2.1271372618155353,0.35222614833351445,-0.7724821737537657,-0.8561038605619438,-0.4171777203294024,2.0170333392987803
2.0,11.0,0.0,5.0,-0.47011540719590833,1.9961462484847885,1.5406791670009825,1.0893363449918523,-0.36888253308855706,1.968482948553935
2.0,11.0,0.0,8.0,-0.47011540719590833,1.448172881767697,1.5406791670009825,1.0893363449918523,0.5125046340568707,2.155336037465062
7.0,30.0,2.0,4.0,2.1271372618155353,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,3.9776843185875252,2.287801729930226
1.0,11.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,1.0678992873265922,1.6127838567197355
9.0,30.0,2.0,8.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5137680948110932,1.1760912590556813
7.0,30.0,2.0,2.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.5258418916213045,1.4771212547196624
6.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.27229215860686634,1.5314789170422551
1.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,-0.2076237920440117,-0.3447349394681344,2.6053050461411096
0.0,7.0,0.0,2.0,2.1271372618155353,-0.19574721838357684,0.38409849662360834,-0.2076237920440117,-0.5379156884315158,1.9822712330395684
8.0,11.0,0.0,2.0,2.1271372618155353,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5258418916213045,1.8920946026904804
1.0,11.0,0.0,5.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,1.0893363449918523,1.2973014267206078,1.7558748556724915
1.0,11.0,0.0,2.0,2.1271372618155353,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.4051039235191911,2.0791812460476247
0.0,30.0,2.0,5.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.5185139398778875
7.0,11.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5258418916213045,1.6989700043360187
1.0,11.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.2076237920440117,-0.47754670438045915,2.1760912590556813
0.0,30.0,2.0,3.0,2.1271372618155353,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,0.6090950085385615,1.9493900066449128
7.0,11.0,0.0,2.0,-0.47011540719590833,-0.19574721838357684,-0.7724821737537657,-0.8561038605619438,-0.030816222402639575,2.0043213737826426
1.0,11.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.23607076817623235,1.99563519459755
1.0,4.0,0.0,2.0,2.1271372618155353,0.9001995150506058,0.38409849662360834,1.0893363449918523,2.154541000245613,1.845098040014257
1.0,11.0,0.0,8.0,-0.47011540719590833,1.448172881767697,1.5406791670009825,2.386296482027716,-0.187775580935387,2.4456042032735974
1.0,30.0,2.0,3.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,-0.09118520645369627,1.5563025007672873
3.0,11.0,0.0,2.0,-0.47011540719590833,0.9001995150506058,0.38409849662360834,0.4408562764739203,0.005405168027994445,2.0530784434834195
1.0,30.0,2.0,8.0,-0.47011540719590833,1.9961462484847885,2.6972598373783567,1.0893363449918523,-0.5379156884315158,1.8750612633917
1.0,11.0,0.0,16.0,-0.47011540719590833,2.54411961520188,2.6972598373783567,2.386296482027716,0.04162655845862846,2.187520720836463
7.0,42.0,3.0,6.0,-0.47011540719590833,0.35222614833351445,-0.7724821737537657,1.0893363449918523,-0.48962050119067047,2.2041199826559246
0.0,11.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,1.0893363449918523,-0.5379156884315158,1.7853298350107671
1.0,11.0,0.0,8.0,-0.47011540719590833,0.35222614833351445,0.38409849662360834,-0.2076237920440117,-0.4171777203294024,2.0211892990699383
6.0,30.0,2.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.2076237920440117,-0.5379156884315158,1.4771212547196624
1.0,11.0,0.0,2.0,-0.47011540719590833,1.448172881767697,0.38409849662360834,1.0893363449918523,-0.5137680948110932,2.0492180226701815
2.0,11.0,0.0,2.0,2.1271372618155353,0.35222614833351445,-0.7724821737537657,-0.2076237920440117,-0.5016942980008818,2.0827853703164503
1.0,11.0,0.0,8.0,-0.47011540719590833,1.448172881767697,1.5406791670009825,2.386296482027716,-0.21192317455580967,2.6364878963533656
8.0,11.0,0.0,5.0,-0.47011540719590833,0.9001995150506058,1.5406791670009825,1.7378164135097842,-0.2843659554170777,2.311753861055754
0.0,12.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,2.0211892990699383
1.0,4.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,-0.7724821737537657,-0.2076237920440117,-0.5379156884315158,2.311753861055754
7.0,11.0,0.0,8.0,2.1271372618155353,1.448172881767697,0.38409849662360834,-0.2076237920440117,1.6112201437861025,2.2329961103921536
0.0,11.0,0.0,5.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,2.03342375548695
7.0,30.0,2.0,4.0,-0.47011540719590833,-1.2916939518177595,-0.7724821737537657,-0.8561038605619438,0.8384971479325768,1.5185139398778875
0.0,11.0,0.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5379156884315158,1.5440680443502757
9.0,30.0,2.0,4.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.48962050119067047,1.6232492903979006
7.0,9.0,0.0,2.0,-0.47011540719590833,0.35222614833351445,-0.7724821737537657,-0.8561038605619438,1.2248586458593396,2.0
8.0,30.0,2.0,2.0,-0.47011540719590833,-0.7437205851006682,-0.7724821737537657,-0.8561038605619438,-0.5016942980008818,1.845098040014257
3.0,5.0,0.0,2.0,2.1271372618155353,0.35222614833351445,0.38409849662360834,-0.2076237920440117,-0.4413253139498251,1.7781512503836436
