host_is_superhost,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,number_of_reviews,price
1.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,90
0.0,Sant Martí,Entire loft,Entire home/apt,3,1.5 baths,1.0,2.0,314,81
0.0,Eixample,Entire rental unit,Entire home/apt,4,0 baths,2.0,3.0,15,167
1.0,Eixample,Entire vacation home,Entire home/apt,3,2 baths,2.0,2.0,0,120
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,5,48
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,0,250
0.0,Gràcia,Entire rental unit,Entire home/apt,5,1 bath,3.0,5.0,0,600
1.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,1,104
1.0,Eixample,Entire condo,Entire home/apt,4,1 bath,2.0,3.0,265,130
1.0,Horta-Guinardó,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,0,45
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,63,148
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,176,65
1.0,Les Corts,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,34,30
1.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,37,114
1.0,Sant Martí,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,22,40
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,7,1 bath,3.0,7.0,34,139
0.0,Horta-Guinardó,Entire loft,Entire home/apt,4,1 bath,1.0,2.0,26,120
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,7,2 baths,3.0,3.0,450,70
0.0,Les Corts,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,4,40
0.0,Sant Martí,Private room in rental unit,Private room,1,1 bath,1.0,1.0,2,33
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,16,110
1.0,Eixample,Entire rental unit,Entire home/apt,8,3 baths,4.0,7.0,71,788
0.0,Ciutat Vella,Entire condo,Entire home/apt,5,1 bath,2.0,2.0,0,77
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,1,108
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,57,105
0.0,Sant Martí,Private room in rental unit,Private room,2,2 baths,1.0,1.0,1,18
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,8,2.5 baths,3.0,6.0,36,157
0.0,Ciutat Vella,Entire condo,Entire home/apt,2,1 bath,1.0,1.0,4,44
0.0,Eixample,Room in hotel,Private room,3,1 private bath,1.0,2.0,98,71
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,2,88
1.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,2 baths,3.0,4.0,287,114
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,1,90
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,40,85
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,2,121
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,2.0,1.0,0,50
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,2.0,1.0,20,44
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,2 baths,2.0,3.0,0,72
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,3,20
0.0,Gràcia,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,32,44
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,23,150
0.0,Eixample,Room in hotel,Hotel room,2,1 private bath,1.0,1.0,0,133
0.0,Eixample,Private room in bed and breakfast,Private room,1,1 shared bath,1.0,1.0,26,33
0.0,Sant Martí,Entire rental unit,Entire home/apt,6,2 baths,1.0,3.0,5,119
0.0,Eixample,Entire rental unit,Entire home/apt,3,1.5 baths,1.0,2.0,158,75
0.0,Sant Andreu,Entire rental unit,Entire home/apt,8,2 baths,2.0,5.0,109,179
0.0,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,3.0,4.0,111,85
0.0,Les Corts,Private room in rental unit,Private room,1,Private half-bath,1.0,2.0,0,48
0.0,Eixample,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,110,15
0.0,Eixample,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,35,159
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,13,50
0.0,Ciutat Vella,Entire condo,Entire home/apt,4,2 baths,2.0,2.0,0,70
1.0,Eixample,Private room in condo,Private room,1,1.5 shared baths,1.0,1.0,2,35
0.0,Gràcia,Private room in rental unit,Private room,2,1 bath,1.0,1.0,0,60
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,2.0,5.0,26,230
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,7,68
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,0,41
1.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,22,99
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,6,457
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1.5 baths,1.0,1.0,25,44
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,3.0,6.0,104,174
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,28,112
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,20,240
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,2,29
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,42,70
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,7,40
0.0,Eixample,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,3,132
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,0,138
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,3.0,3.0,8,64
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,5,66
1.0,Eixample,Entire serviced apartment,Entire home/apt,3,1 bath,2.0,2.0,2,74
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,28,119
0.0,Gràcia,Private room in rental unit,Private room,2,1 bath,1.0,1.0,0,45
1.0,Nou Barris,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,1,23
0.0,Eixample,Room in hotel,Private room,2,1 private bath,1.0,2.0,62,56
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,4.0,0,237
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,7,72
1.0,Ciutat Vella,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,0,204
0.0,Gràcia,Entire rental unit,Entire home/apt,5,2 baths,2.0,3.0,75,149
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,0,51
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,19,41
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,3.0,4.0,0,180
1.0,Horta-Guinardó,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,1,42
1.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,7,110
0.0,Eixample,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,5,60
0.0,Ciutat Vella,Private room in hostel,Private room,2,1 shared bath,1.0,1.0,29,72
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,10,112
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,12,180
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,2,134
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,0,154
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,7,56
0.0,Horta-Guinardó,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,1,30
0.0,Ciutat Vella,Private room in home,Private room,2,1 shared bath,1.0,1.0,3,50
0.0,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,0,104
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,0,66
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,4,23
1.0,Ciutat Vella,Room in boutique hotel,Hotel room,2,1 private bath,1.0,1.0,4,302
0.0,Sants-Montjuïc,Entire home,Entire home/apt,3,1 bath,2.0,3.0,0,70
0.0,Eixample,Entire condo,Entire home/apt,6,2 baths,4.0,5.0,55,141
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,5,457
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,34,118
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,3,1 bath,1.0,3.0,4,65
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,0,45
0.0,Eixample,Private room in guest suite,Private room,2,0 baths,1.0,1.0,5,36
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,75,106
0.0,Eixample,Entire rental unit,Entire home/apt,7,2 baths,4.0,7.0,95,321
0.0,Sant Andreu,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,7,22
0.0,Ciutat Vella,Private room in bed and breakfast,Private room,2,1 private bath,1.0,1.0,19,71
0.0,Gràcia,Entire place,Entire home/apt,5,2 baths,3.0,3.0,64,180
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,11,29
0.0,Sant Martí,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,45,82
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,32,84
0.0,Gràcia,Entire condo,Entire home/apt,8,2 baths,4.0,7.0,63,250
0.0,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,1,39
0.0,Eixample,Private room in rental unit,Private room,1,2 shared baths,4.0,4.0,0,35
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 bath,1.0,1.0,1,50
0.0,Les Corts,Entire rental unit,Entire home/apt,4,2 baths,3.0,3.0,0,156
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,3.0,6.0,66,119
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,7,49
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,3,1 bath,2.0,1.0,2,34
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,3.0,4.0,3,39
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,7,2 baths,4.0,6.0,70,115
0.0,Ciutat Vella,Private room in rental unit,Private room,3,2.5 baths,1.0,2.0,0,53
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,6,57
1.0,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,10,21
1.0,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,5,27
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,6,129
0.0,Eixample,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,51,32
0.0,Horta-Guinardó,Entire townhouse,Entire home/apt,3,1 bath,1.0,2.0,6,55
0.0,Les Corts,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,5,40
0.0,Eixample,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,449,27
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,2 baths,3.0,3.0,71,83
0.0,Eixample,Private room in rental unit,Private room,1,1 private bath,1.0,2.0,2,25
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,5,27
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,15,109
1.0,Horta-Guinardó,Entire loft,Entire home/apt,3,1 bath,1.0,2.0,35,103
0.0,Eixample,Entire rental unit,Entire home/apt,8,1.5 baths,4.0,6.0,31,309
1.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,61,40
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,0,130
1.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,33,55
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,62,60
0.0,Sant Martí,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,3,27
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,3 baths,3.0,5.0,0,126
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,8,2 baths,3.0,5.0,174,125
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,21,70
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,6,26
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,49,91
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,6,1 bath,3.0,4.0,16,128
1.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,154,261
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,2.0,97,46
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,17,90
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,185,92
0.0,Sant Martí,Private room in condo,Private room,1,1 shared bath,1.0,1.0,8,46
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,3,1 bath,2.0,3.0,326,68
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,63,95
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,112,89
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,253,79
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,1,136
1.0,Eixample,Entire rental unit,Entire home/apt,8,1 bath,3.0,5.0,104,113
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,191,76
1.0,Eixample,Private room in rental unit,Private room,1,1.5 shared baths,1.0,2.0,54,26
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,215,150
0.0,Eixample,Private room in hostel,Private room,2,1 private bath,1.0,1.0,57,68
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,0,119
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,2,99
1.0,Sant Andreu,Entire rental unit,Entire home/apt,4,2 baths,2.0,1.0,0,60
0.0,Ciutat Vella,Private room in rental unit,Private room,2,2 baths,1.0,1.0,0,35
0.0,Sarrià-Sant Gervasi,Private room in home,Private room,2,2.5 shared baths,1.0,1.0,51,31
0.0,Horta-Guinardó,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,16
0.0,Sants-Montjuïc,Private room in rental unit,Private room,3,1.5 shared baths,2.0,2.0,23,40
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,119
0.0,Eixample,Entire rental unit,Entire home/apt,6,3 baths,3.0,4.0,0,220
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,2.0,2.0,1,36
0.0,Gràcia,Entire condo,Entire home/apt,3,1 bath,1.0,2.0,0,75
1.0,Ciutat Vella,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,0,61
0.0,Sant Martí,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,4,30
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,51
0.0,Sant Martí,Shared room in hostel,Shared room,1,1 shared bath,1.0,1.0,136,30
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,3.0,3.0,13,170
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,27,108
0.0,Nou Barris,Private room in home,Private room,2,1 private bath,1.0,1.0,1,45
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,10,80
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,51,20
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2,2 baths,1.0,1.0,2,132
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,4,90
1.0,Les Corts,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,75,28
1.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,127,90
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,2,221
0.0,Horta-Guinardó,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,3,42
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,5,101
0.0,Sant Martí,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,44,110
0.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,2,280
0.0,Gràcia,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,6,19
0.0,Sant Martí,Entire rental unit,Entire home/apt,2,2 baths,3.0,3.0,0,300
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,2.0,3.0,1,89
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,13,81
1.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,3.0,4.0,8,235
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,1 bath,3.0,3.0,7,91
0.0,Sants-Montjuïc,Private room in rental unit,Private room,3,1 shared bath,2.0,3.0,51,70
0.0,Les Corts,Room in hotel,Private room,2,1 bath,1.0,2.0,54,83
0.0,Eixample,Private room in rental unit,Private room,2,1 bath,1.0,1.0,0,30
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,47
1.0,Gràcia,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,8,80
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,6,44
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,24,100
0.0,Sant Andreu,Entire rental unit,Entire home/apt,4,1.5 baths,4.0,4.0,0,82
0.0,Gràcia,Private room in condo,Private room,3,1 shared bath,1.0,3.0,256,30
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,218,107
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,5,2 baths,3.0,5.0,1,70
0.0,Sant Martí,Entire rental unit,Entire home/apt,5,1.5 baths,3.0,3.0,33,100
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,3.0,4.0,7,156
1.0,Sant Martí,Entire home,Entire home/apt,2,1 bath,1.0,1.0,101,81
0.0,Sant Martí,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,2,35
0.0,Gràcia,Private room in rental unit,Private room,3,1 shared bath,1.0,1.0,74,50
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,5,85
1.0,Eixample,Entire serviced apartment,Entire home/apt,4,2 baths,2.0,3.0,31,255
0.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,3,50
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,3.0,3.0,55,120
0.0,Eixample,Private room,Private room,2,1.5 shared baths,1.0,1.0,54,34
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,11,224
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,4,64
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,5.0,6,284
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,4.0,22,350
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,7,50
0.0,Eixample,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,26,30
0.0,Eixample,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,53,81
0.0,Sant Martí,Private room in condo,Private room,2,2 baths,1.0,1.0,3,50
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,95,163
1.0,Eixample,Entire rental unit,Entire home/apt,8,3 baths,4.0,6.0,132,299
0.0,Ciutat Vella,Room in hotel,Private room,1,0 shared baths,1.0,1.0,0,64
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,1.0,4.0,2,28
0.0,Eixample,Shared room in hostel,Shared room,6,2 shared baths,1.0,12.0,199,21
0.0,Eixample,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,0,30
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,13,105
0.0,Gràcia,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,244,150
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,2,116
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,49
1.0,Ciutat Vella,Private room in loft,Private room,1,1.5 shared baths,1.0,1.0,172,51
1.0,Eixample,Private room in rental unit,Private room,2,1 private bath,2.0,2.0,45,49
0.0,Horta-Guinardó,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,0,40
1.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,19,119
0.0,Gràcia,Entire condo,Entire home/apt,2,1 bath,1.0,1.0,0,85
1.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,22,39
1.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,3.0,96,120
0.0,Ciutat Vella,Private room in rental unit,Private room,4,1 private bath,1.0,2.0,16,63
0.0,Les Corts,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,7,78
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,2,1.5 baths,2.0,2.0,0,80
1.0,Ciutat Vella,Entire condo,Entire home/apt,4,2 baths,2.0,2.0,17,89
0.0,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,34,22
0.0,Sant Martí,Private room in rental unit,Private room,2,1 bath,1.0,1.0,64,55
0.0,Sant Martí,Entire loft,Entire home/apt,4,1 bath,1.0,2.0,6,100
0.0,Ciutat Vella,Room in hotel,Private room,2,1 private bath,1.0,1.0,1,229
0.0,Ciutat Vella,Private room in casa particular,Private room,4,1 private bath,1.0,1.0,0,70
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,5,300
0.0,Sant Martí,Entire rental unit,Entire home/apt,5,2 baths,3.0,5.0,40,174
1.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,0,191
0.0,Horta-Guinardó,Entire condo,Entire home/apt,6,1 bath,2.0,3.0,10,78
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,5,78
0.0,Sarrià-Sant Gervasi,Private room in home,Private room,1,1 private bath,1.0,1.0,1,70
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,48,109
0.0,Sant Martí,Entire rental unit,Entire home/apt,6,1 bath,3.0,3.0,0,100
0.0,Eixample,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,13,45
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,18,74
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,228,88
1.0,Sant Martí,Private room in townhouse,Private room,1,1.5 baths,1.0,1.0,4,80
0.0,Sant Martí,Entire rental unit,Entire home/apt,8,1 bath,3.0,6.0,21,198
1.0,Horta-Guinardó,Private room in casa particular,Private room,2,1 shared bath,1.0,1.0,14,40
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,108,96
1.0,Eixample,Entire rental unit,Entire home/apt,6,1.5 baths,4.0,6.0,158,175
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,37,71
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,117,261
0.0,Les Corts,Private room in rental unit,Private room,2,1.5 shared baths,1.0,2.0,1,30
0.0,Horta-Guinardó,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,106,30
0.0,Ciutat Vella,Private room in rental unit,Private room,2,2 baths,1.0,1.0,4,60
0.0,Gràcia,Room in hotel,Private room,4,1 private bath,2.0,3.0,1,196
0.0,Sant Martí,Private room in rental unit,Private room,2,1 bath,1.0,1.0,3,40
1.0,Eixample,Entire serviced apartment,Entire home/apt,4,1.5 baths,2.0,4.0,26,192
0.0,Gràcia,Private room in rental unit,Private room,1,1 bath,1.0,1.0,0,30
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,5,44
0.0,Eixample,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,0,22
0.0,Sant Martí,Entire serviced apartment,Entire home/apt,4,1 bath,1.0,3.0,28,107
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,1,360
0.0,Gràcia,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,0,20
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,2,42
0.0,Les Corts,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,3,34
0.0,Sants-Montjuïc,Room in aparthotel,Hotel room,2,1 private bath,1.0,1.0,337,94
0.0,Sants-Montjuïc,Entire condo,Entire home/apt,4,1 bath,2.0,2.0,0,85
0.0,Sant Martí,Private room in guest suite,Private room,2,2 baths,1.0,1.0,1,85
0.0,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,12,44
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,8,99
0.0,Eixample,Entire condo,Entire home/apt,5,2 baths,3.0,4.0,74,108
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,45,287
0.0,Eixample,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,29,32
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,3,130
1.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,323,145
1.0,Gràcia,Entire rental unit,Entire home/apt,4,1.5 baths,1.0,2.0,90,160
0.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,3,65
0.0,Eixample,Private room in rental unit,Private room,1,2 baths,1.0,2.0,0,80
1.0,Eixample,Entire serviced apartment,Entire home/apt,6,2 baths,2.0,6.0,2,199
0.0,Gràcia,Entire rental unit,Entire home/apt,5,3 baths,2.0,4.0,7,121
1.0,Eixample,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,92,87
0.0,Eixample,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,15,40
0.0,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,48,40
0.0,Horta-Guinardó,Private room in rental unit,Private room,3,1 shared bath,1.0,2.0,7,43
